query	target	prog_score	cirpin_score	tm_score_cp
d6y8ya2	d1zc6a2	0.53	0.93	0.29
d6y8ya2	d6r2na2	0.52	0.91	0.23
d6y8ya2	d7bvza1	0.53	0.92	0.31
d6y8ya2	d1zbsa2	0.52	0.91	0.44
d6y8ya2	d7bvza2	0.52	0.91	0.34
d6y8ya2	d1zc6a1	0.54	0.92	0.45
d6y8ya2	d2h3gx2	0.52	0.92	0.38
d6y8ya2	d5jica1	0.55	0.93	0.27
d6y8ya2	d1woqa2	0.53	0.94	0.42
d6y8ya2	d6q27a2	0.52	0.92	0.33
d1tjxa1	d3pjla_	0.50	0.92	0.48
d1tjxa1	d3lzla_	0.52	0.93	0.44
d1g03a_	d1kr7a_	0.55	0.92	0.38
d1g03a_	d2ig3a_	0.56	0.92	0.32
d1g03a_	d1naza_	0.55	0.90	0.39
d1g03a_	d4e8ha2	0.41	0.90	0.32
d1g03a_	d1ngka_	0.53	0.93	0.45
d1g03a_	d1gcvb_	0.58	0.92	0.43
d1g03a_	d2gkma_	0.53	0.92	0.42
d1g03a_	d3d1kb_	0.58	0.93	0.28
d1g03a_	d1h97a_	0.55	0.91	0.40
d1g03a_	d5b7ca2	0.40	0.91	0.33
d1g03a_	d1jl7a_	0.57	0.93	0.40
d1g03a_	d2jdid1	0.44	0.90	0.35
d1g03a_	d1x9fd_	0.57	0.91	0.42
d1g03a_	d2bkma_	0.56	0.93	0.37
d1g03a_	d1cg5a_	0.55	0.92	0.33
d1g03a_	d1itha_	0.58	0.91	0.38
d1g03a_	d1q1fa_	0.56	0.91	0.32
d1g03a_	d3qqqa_	0.59	0.91	0.33
d1g03a_	d3eina2	0.39	0.90	0.31
d1g03a_	d1hlba_	0.52	0.90	0.42
d1g03a_	d1mbaa_	0.56	0.92	0.32
d1g03a_	d4iela2	0.40	0.90	0.33
d1g03a_	d1b0ba_	0.58	0.91	0.37
d1g03a_	d3d1ka_	0.56	0.91	0.43
d1g03a_	d4zdsa1	0.59	0.93	0.43
d1g03a_	d3ir4a2	0.43	0.93	0.30
d1g03a_	d2wtga_	0.57	0.90	0.30
d1g03a_	d1zgma2	0.48	0.90	0.34
d1g03a_	d1ecaa_	0.54	0.91	0.33
d1g03a_	d2jdia1	0.47	0.91	0.40
d1g03a_	d1dlwa_	0.55	0.92	0.43
d1g03a_	d1k0ma1	0.43	0.90	0.28
d1g03a_	d1cg5b_	0.58	0.92	0.43
d1g03a_	d2dc3a_	0.51	0.90	0.40
d1g03a_	d2zs0d_	0.59	0.90	0.39
d1g03a_	d1asha_	0.57	0.91	0.32
d2m71a1	d2qale1	0.56	0.90	0.36
d2m71a1	d1ftra1	0.54	0.90	0.30
d2m71a1	d1fjge1	0.56	0.91	0.36
d2m71a1	d2ae8a1	0.55	0.93	0.32
d2m71a1	d6fwha2	0.58	0.93	0.32
d2w0pa_	d5m0yb1	0.52	0.91	0.48
d4zm3a_	d1peqa2	0.54	0.92	0.24
d2co8a2	d1pvma3	0.59	0.91	0.33
d2d0oa2	d3mqda2	0.59	0.93	0.35
d2d0oa2	d1tqya2	0.60	0.93	0.37
d2d0oa2	d4yuca2	0.59	0.94	0.24
d2d0oa2	d6koga2	0.59	0.93	0.36
d2d0oa2	d2hg4a3	0.59	0.92	0.37
d2d0oa2	d4jaqa1	0.60	0.93	0.38
d2d0oa2	d6kxda1	0.59	0.90	0.37
d4fkda1	d1twfl_	0.53	0.95	0.42
d4fkda1	d1wj0a_	0.59	0.92	0.36
d4fkda1	d1ryqa1	0.49	0.93	0.32
d1a0ia1	d7eq4a1	0.41	0.90	0.27
d1nlfa_	d1efvb_	0.58	0.91	0.33
d1nlfa_	d1gs5a_	0.33	0.92	0.44
d1nlfa_	d7nloa_	0.31	0.92	0.40
d1nlfa_	d1o97d1	0.54	0.92	0.33
d1nlfa_	d2j0wa1	0.30	0.91	0.35
d1nlfa_	d1efpa1	0.57	0.92	0.32
d1nlfa_	d2brxa1	0.32	0.92	0.35
d1nlfa_	d4a7wa_	0.32	0.92	0.36
d1nlfa_	d3c20a1	0.31	0.92	0.33
d1nlfa_	d2cdqa1	0.32	0.92	0.34
d1nlfa_	d1o97c_	0.56	0.92	0.33
d1nlfa_	d1efva1	0.56	0.90	0.32
d1nlfa_	d3zzha_	0.31	0.91	0.39
d1nlfa_	d1e19a_	0.34	0.92	0.35
d1nlfa_	d2va1a_	0.32	0.93	0.36
d6cnza_	d1q9ca_	0.57	0.91	0.40
d6cnza_	d3ze3a_	0.58	0.91	0.30
d7jrjk_	d1zq1c2	0.51	0.94	0.43
d2hh8a1	d1o5ya1	0.55	0.91	0.31
d2hh8a1	d2auwa2	0.52	0.91	0.34
d2qamc1	d2dpfa_	0.59	0.91	0.23
d3tqoa2	d1dvka_	0.49	0.92	0.25
d2qeea1	d5xkca_	0.48	0.93	0.42
d2qeea1	d2vhla2	0.59	0.92	0.47
d2qeea1	d1r3ra_	0.58	0.93	0.45
d2qeea1	d4ay7a_	0.60	0.90	0.45
d2qeea1	d6lr1a_	0.48	0.92	0.41
d2qeea1	d1yrra2	0.58	0.93	0.47
d2qeea1	d2ejaa_	0.60	0.91	0.44
d2qeea1	d5dqpa_	0.48	0.90	0.44
d6bmea_	d3w2wa2	0.45	0.91	0.36
d6bmea_	d1a5ta1	0.60	0.90	0.37
d6bmea_	d6ifka4	0.45	0.91	0.34
d1vlya1	d2xnja1	0.58	0.94	0.39
d1vlya1	d1krha1	0.59	0.96	0.49
d1vlya1	d2grea1	0.55	0.94	0.46
d1vlya1	d6id0c2	0.56	0.97	0.34
d1vlya1	d2crva1	0.54	0.98	0.44
d1vlya1	d1d1na_	0.54	0.96	0.45
d1vlya1	d2pp6a1	0.57	0.97	0.47
d1vlya1	d2c78a1	0.56	0.98	0.47
d1vlya1	d2dy1a1	0.54	0.95	0.45
d1vlya1	d2rc5a1	0.59	0.93	0.36
d1vlya1	d5tv2a2	0.53	0.96	0.42
d1vlya1	d1y7ea1	0.55	0.95	0.26
d1vlya1	d5tr9a1	0.60	0.96	0.48
d1vlya1	d4rd4a2	0.56	0.96	0.37
d1vlya1	d2qgga1	0.59	0.97	0.46
d1vlya1	d4dqla1	0.60	0.92	0.27
d1vlya1	d2e1ba1	0.56	0.96	0.46
d1vlya1	d2fvga1	0.56	0.96	0.48
d1vlya1	d3h9na1	0.56	0.97	0.47
d1vlya1	d1g7sa2	0.53	0.95	0.42
d1vlya1	d1tvca1	0.59	0.95	0.46
d1vlya1	d3ozua2	0.59	0.96	0.45
d1vlya1	d1yloa1	0.56	0.97	0.46
d1vlya1	d3b82a2	0.57	0.96	0.35
d1vlya1	d1vhoa1	0.53	0.96	0.47
d1vlya1	d5gxub1	0.57	0.92	0.21
d1vlya1	d3lo8a1	0.58	0.93	0.36
d2a19a2	d2j01u1	0.59	0.92	0.33
d3pt8a_	d1y6da_	0.54	0.92	0.33
d3pt8a_	d1he1a1	0.47	0.90	0.41
d3pt8a_	d1lqsl_	0.56	0.94	0.37
d3pt8a_	d3besl_	0.58	0.92	0.34
d3pt8a_	d1dk8a_	0.56	0.91	0.29
d3pt8a_	d6ifka4	0.45	0.91	0.39
d1ywxa1	d2d69a2	0.39	0.92	0.37
d1ywxa1	d1wdda2	0.38	0.92	0.39
d1ywxa1	d1wlfa1	0.49	0.91	0.23
d1ywxa1	d1ykwa2	0.40	0.92	0.41
d1ywxa1	d2y8ya2	0.46	0.92	0.42
d1ywxa1	d3zzza_	0.53	0.91	0.41
d1ywxa1	d3i4hx2	0.51	0.92	0.38
d1ywxa1	d3kdna1	0.39	0.93	0.37
d1ywxa1	d1x4fa1	0.59	0.91	0.40
d1ywxa1	d2oema1	0.39	0.92	0.43
d1ywxa1	d2krra1	0.59	0.91	0.40
d1ywxa1	d5maca1	0.39	0.92	0.36
d1ywxa1	d5ruba2	0.40	0.92	0.40
d3efza1	d4wwxb3	0.58	0.91	0.33
d3efza1	d6lm1a1	0.59	0.91	0.49
d3efza1	d1un8a1	0.56	0.91	0.38
d3efza1	d4jq6a_	0.59	0.92	0.42
d3efza1	d5jsia_	0.60	0.91	0.49
d4h0oa2	d3mqda2	0.58	0.90	0.41
d4h0oa2	d1tqya2	0.59	0.91	0.41
d4h0oa2	d2gvia1	0.48	0.92	0.36
d4h0oa2	d4jaqa2	0.60	0.91	0.41
d4h0oa2	d6kxda1	0.60	0.91	0.29
d4h0oa2	d1u0ma2	0.60	0.92	0.41
d6q4ra1	d1yoxa1	0.59	0.91	0.32
d2hlsa1	d1gz0a2	0.60	0.93	0.40
d1faqa_	d1twfl_	0.52	0.95	0.37
d1faqa_	d1ul5a_	0.58	0.90	0.26
d1faqa_	d4xxbb_	0.48	0.91	0.31
d1faqa_	d1wj0a_	0.60	0.94	0.32
d1faqa_	d1ryqa1	0.50	0.93	0.31
d3u1ua_	d1khca_	0.47	0.91	0.46
d4hbqa1	d5m0yb1	0.48	0.91	0.42
d1o75a2	d1uwya1	0.59	0.92	0.46
d2a19b1	d1q8ia2	0.60	0.91	0.22
d3opka_	d1uv7a_	0.40	0.91	0.50
d3opka_	d2j01x1	0.50	0.92	0.45
d7eama_	d1g8ja1	0.44	0.93	0.21
d7eama_	d1cr5a1	0.45	0.90	0.17
d7eama_	d3ouga_	0.50	0.93	0.23
d7eama_	d1kqfa1	0.45	0.96	0.24
d7eama_	d1eu1a1	0.45	0.95	0.26
d7eama_	d4jp6a_	0.38	0.92	0.22
d7eama_	d3ml1a2	0.49	0.95	0.22
d7eama_	d1aa6a1	0.42	0.92	0.23
d7eama_	d1qcsa1	0.46	0.91	0.16
d7eama_	d1cz4a1	0.48	0.92	0.20
d7eama_	d1ti6a1	0.45	0.94	0.24
d7eama_	d3iam34	0.45	0.94	0.19
d7eama_	d1ppya_	0.49	0.91	0.23
d7eama_	d1wlfa2	0.48	0.93	0.18
d7eama_	d2enga_	0.35	0.92	0.26
d7eama_	d1n10a2	0.34	0.91	0.23
d7eama_	d1q16a1	0.47	0.92	0.24
d7eama_	d3qq8a1	0.47	0.93	0.18
d7eama_	d5xbxa1	0.37	0.91	0.24
d1n3ka_	d1ig6a_	0.50	0.91	0.30
d1n3ka_	d1j1va_	0.58	0.90	0.30
d1n3ka_	d2li6a_	0.56	0.92	0.28
d1n3ka_	d2lm1a_	0.56	0.92	0.26
d1n3ka_	d4xcod_	0.58	0.92	0.31
d1n3ka_	d1qb2a_	0.57	0.96	0.26
d1n3ka_	d1fc3a_	0.57	0.91	0.36
d1n3ka_	d1hq1a_	0.56	0.95	0.30
d2fiqa1	d1luca_	0.50	0.90	0.48
d4ogqa_	d3t6em_	0.45	0.92	0.26
d4ogqa_	d1tqga1	0.56	0.90	0.36
d4ogqa_	d3t6el_	0.44	0.92	0.31
d4ogqa_	d5b5ed_	0.45	0.91	0.27
d4ogqa_	d6vwxa_	0.50	0.91	0.35
d6ifka1	d3ov9a_	0.58	0.91	0.28
d2r6sa_	d1e5ra_	0.59	0.91	0.34
d3ktoa_	d2rc5a2	0.59	0.90	0.48
d3ktoa_	d2qdxa2	0.57	0.91	0.47
d3ktoa_	d1krha2	0.57	0.92	0.39
d3ktoa_	d3qfta2	0.59	0.91	0.48
d3ktoa_	d3lo8a2	0.60	0.90	0.48
d3defa_	d1gs5a_	0.36	0.91	0.37
d3defa_	d7nloa_	0.35	0.90	0.41
d3defa_	d2j0wa1	0.33	0.91	0.34
d3defa_	d2akoa1	0.36	0.90	0.38
d3defa_	d2brxa1	0.35	0.92	0.46
d3defa_	d7cc3a1	0.42	0.91	0.42
d3defa_	d4a7wa_	0.35	0.92	0.45
d3defa_	d3c20a1	0.34	0.93	0.34
d3defa_	d2cdqa1	0.34	0.92	0.36
d3defa_	d2j4ja_	0.35	0.91	0.45
d3defa_	d2ogxa_	0.34	0.91	0.39
d3defa_	d3zzha_	0.35	0.92	0.39
d3defa_	d1e19a_	0.37	0.92	0.39
d3defa_	d2va1a_	0.35	0.92	0.46
d4rqra1	d2trcp_	0.57	0.92	0.33
d1qasa2	d1ca4a1	0.59	0.93	0.49
d1qasa2	d1r4xa1	0.49	0.92	0.40
d1qasa2	d3pjla_	0.51	0.93	0.45
d1qasa2	d3lzla_	0.54	0.92	0.42
d1qasa2	d1lb6a_	0.59	0.94	0.33
d1kwga1	d1z1wa3	0.55	0.92	0.43
d1kwga1	d2nn6h2	0.59	0.90	0.34
d1kwga1	d2nn6i2	0.60	0.92	0.42
d1w98b2	d3bl2a_	0.55	0.97	0.37
d1w98b2	d1ohua_	0.50	0.92	0.32
d1w98b2	d2vofa1	0.54	0.94	0.37
d1w98b2	d1ddba_	0.53	0.95	0.29
d1w98b2	d1q59a1	0.52	0.91	0.33
d1w98b2	d6udva_	0.53	0.93	0.38
d1w98b2	d1k3ka_	0.49	0.93	0.32
d3iqca_	d7cohc_	0.58	0.91	0.37
d2k06a_	d2p8ta2	0.44	0.90	0.40
d2k06a_	d1zq1c2	0.47	0.91	0.43
d2k06a_	d1c0aa2	0.47	0.92	0.42
d1k28d1	d3w5ha1	0.49	0.95	0.34
d1k28d1	d2gk6a2	0.53	0.93	0.32
d1k28d1	d1qfja1	0.50	0.94	0.34
d1k28d1	d2xnja1	0.45	0.96	0.32
d1k28d1	d1krha1	0.46	0.94	0.36
d1k28d1	d1ddga1	0.35	0.94	0.27
d1k28d1	d6id0c2	0.47	0.90	0.30
d1k28d1	d2qdxa1	0.48	0.94	0.33
d1k28d1	d3qfta1	0.38	0.94	0.23
d1k28d1	d2rc5a1	0.48	0.97	0.36
d1k28d1	d1y7ea1	0.46	0.90	0.30
d1k28d1	d5tr9a1	0.46	0.94	0.32
d1k28d1	d4dqla1	0.45	0.96	0.29
d1k28d1	d4pj3a1	0.51	0.94	0.35
d1k28d1	d1ep3b1	0.47	0.93	0.34
d1k28d1	d1f20a1	0.37	0.92	0.24
d1k28d1	d3jb9x1	0.52	0.93	0.32
d1k28d1	d5ylya1	0.48	0.95	0.35
d1k28d1	d1tvca1	0.50	0.94	0.27
d1k28d1	d3ozua2	0.46	0.94	0.34
d1k28d1	d4gqna1	0.50	0.90	0.32
d1k28d1	d2piaa1	0.48	0.92	0.28
d1k28d1	d5gxub1	0.45	0.95	0.24
d1k28d1	d3lo8a1	0.47	0.95	0.35
d1uwya1	d1o75a2	0.59	0.92	0.46
d1uwya1	d1vzia1	0.55	0.92	0.44
d2ig3a_	d1g03a_	0.56	0.92	0.32
d2ig3a_	d3s9da_	0.53	0.92	0.34
d2ig3a_	d3w2wa2	0.44	0.91	0.34
d2ig3a_	d1huwa_	0.56	0.91	0.33
d2ig3a_	d1au1a_	0.53	0.92	0.31
d2ig3a_	d4uw2a4	0.46	0.91	0.32
d2ig3a_	d1eera_	0.43	0.90	0.30
d2ig3a_	d1n1fa_	0.54	0.91	0.32
d2ig3a_	d1lqsl_	0.56	0.94	0.33
d2ig3a_	d3besl_	0.57	0.96	0.31
d2ig3a_	d3q1si_	0.56	0.92	0.33
d1vq8u1	d1fjgn_	0.54	0.90	0.22
d1vq8u1	d1lv3a_	0.56	0.91	0.23
d1m2oa1	d1ny9a_	0.60	0.95	0.35
d1em9a_	d4zdsa1	0.58	0.93	0.38
d1em9a_	d3ir4a2	0.47	0.91	0.33
d2zcta_	d1g5ca_	0.58	0.90	0.24
d2zcta_	d1gz0a2	0.60	0.95	0.21
d1wfma1	d1ca4a1	0.55	0.94	0.42
d1wfma1	d3pjla_	0.50	0.93	0.47
d1wfma1	d3lzla_	0.53	0.93	0.44
d1wfma1	d1lb6a_	0.56	0.95	0.39
d6xcua1	d4aa7a1	0.56	0.92	0.44
d1gjwa2	d2zxda1	0.56	0.95	0.39
d2cy8a_	d1peqa2	0.42	0.90	0.26
d1hwma_	d6n1na1	0.59	0.91	0.28
d1jmxa1	d4i2aa1	0.56	0.91	0.37
d1jmxa1	d2wb0x1	0.57	0.91	0.30
d1jmxa1	d1yt3a2	0.58	0.90	0.35
d1jmxa1	d2bcqa1	0.56	0.91	0.35
d1jmxa1	d2fmpa1	0.54	0.91	0.34
d1jmxa1	d5id6a4	0.54	0.93	0.32
d1x48a1	d2cc6a_	0.49	0.91	0.47
d1x48a1	d2mhja1	0.42	0.91	0.38
d1x48a1	d6j09a1	0.41	0.92	0.33
d1x48a1	d6j09a4	0.40	0.91	0.35
d1x48a1	d2qdfa2	0.41	0.91	0.37
d1x48a1	d4xgab2	0.38	0.92	0.38
d1x48a1	d2qdfa1	0.44	0.90	0.34
d1x48a1	d2vyxa_	0.49	0.91	0.48
d6cr2a1	d3h1da1	0.56	0.94	0.24
d6cr2a1	d2btva_	0.54	0.94	0.17
d6cr2a1	d6jx5a_	0.56	0.94	0.21
d6cr2a1	d1c4za_	0.53	0.92	0.23
d6cr2a1	d3er9b_	0.54	0.93	0.22
d6cr2a1	d1k4ta2	0.41	0.91	0.20
d1jaya_	d3uqza2	0.55	0.90	0.41
d1jaya_	d1poia_	0.60	0.93	0.30
d1jaya_	d2ahua2	0.57	0.94	0.35
d1jaya_	d2gnpa1	0.60	0.90	0.37
d1jaya_	d1xr4a1	0.59	0.92	0.37
d2gk6a2	d4l82a_	0.50	0.91	0.39
d2gk6a2	d1k28d1	0.53	0.93	0.32
d2gk6a2	d3dmba1	0.46	0.91	0.43
d2gk6a2	d2asfa1	0.50	0.94	0.45
d2gk6a2	d1w9aa_	0.49	0.93	0.41
d2gk6a2	d4ybna_	0.53	0.91	0.29
d2gk6a2	d1i0ra_	0.51	0.90	0.37
d2gk6a2	d2p5zx3	0.55	0.93	0.38
d2gk6a2	d4r82a_	0.49	0.94	0.37
d2gk6a2	d6h00a_	0.49	0.90	0.31
d2gk6a2	d2p5zx2	0.56	0.90	0.32
d2gk6a2	d2gmqa1	0.59	0.91	0.48
d2gk6a2	d3d37a2	0.54	0.92	0.31
d2gk6a2	d3pfta_	0.48	0.90	0.38
d2gk6a2	d1rfea_	0.49	0.91	0.38
d2gk6a2	d2htia1	0.48	0.92	0.45
d2gk6a2	d3a6ra_	0.48	0.93	0.46
d2gk6a2	d2d37a1	0.49	0.92	0.39
d2gk6a2	d1yoaa1	0.50	0.92	0.39
d2gk6a2	d2ecua_	0.50	0.91	0.40
d2gk6a2	d1vl7a_	0.51	0.92	0.44
d2gk6a2	d2qcka_	0.48	0.91	0.38
d2gk6a2	d3cb0a_	0.47	0.91	0.37
d2gk6a2	d1k28d2	0.55	0.90	0.31
d2gk6a2	d1rz1a_	0.49	0.93	0.39
d1a6ja_	d1cfea_	0.57	0.95	0.30
d2gmga1	d2i4f1_	0.54	0.92	0.34
d4yl8a2	d3gwla1	0.54	0.90	0.30
d4yl8a2	d1tm9a_	0.47	0.91	0.28
d3rg8a_	d1wiwa_	0.55	0.90	0.31
d3rg8a_	d3ff1a1	0.49	0.91	0.23
d2v2ga_	d1g5ca_	0.60	0.91	0.28
d2v2ga_	d1gz0a2	0.58	0.94	0.21
d3v5wa1	d1cipa1	0.58	0.92	0.38
d3v5wa1	d2pv7a1	0.51	0.91	0.23
d3v5wa1	d4im9a_	0.48	0.91	0.35
d3v5wa1	d1evya1	0.59	0.90	0.26
d3v5wa1	d1azta1	0.56	0.90	0.32
d3v5wa1	d2p0ta1	0.57	0.92	0.34
d3eu9a1	d3uswa_	0.53	0.91	0.25
d2p8ta2	d2k06a_	0.44	0.90	0.39
d2p8ta2	d1f9ya_	0.40	0.91	0.48
d2p8ta2	d2czvc1	0.50	0.93	0.46
d2p8ta2	d1m1ha2	0.41	0.91	0.41
d2hfqa1	d1dzfa2	0.31	0.90	0.32
d2hfqa1	d1okga3	0.41	0.91	0.31
d4ee9a_	d1nfpa_	0.49	0.91	0.38
d4ee9a_	d2im5a2	0.50	0.91	0.43
d4ee9a_	d1vlpa2	0.51	0.92	0.43
d1lu0a_	d1bbga_	0.49	0.90	0.24
d3ozqa1	d1vz6a_	0.37	0.90	0.24
d3ozqa1	d3ps0a1	0.50	0.92	0.22
d5g4da1	d3faua1	0.47	0.91	0.40
d5g4da1	d1ug8a1	0.41	0.91	0.47
d2ct8a2	d1dvka_	0.55	0.94	0.35
d4w7ka_	d1bdfa1	0.40	0.92	0.15
d2je6i2	d1e3pa2	0.51	0.92	0.24
d2je6i2	d1rgxa_	0.58	0.90	0.29
d3sk3a2	d3mqda2	0.59	0.91	0.41
d3sk3a2	d1tqya2	0.59	0.91	0.43
d3sk3a2	d2glza1	0.46	0.90	0.28
d3sk3a2	d2gvia1	0.47	0.91	0.32
d3sk3a2	d6koga2	0.58	0.91	0.40
d3sk3a2	d1u0ma2	0.60	0.93	0.44
d1r6bx3	d5xvta1	0.58	0.91	0.32
d1r6bx3	d2j0wa1	0.33	0.91	0.32
d1r6bx3	d2akoa1	0.35	0.92	0.36
d1r6bx3	d2brxa1	0.33	0.92	0.32
d1r6bx3	d1l8aa1	0.60	0.93	0.28
d1r6bx3	d4a7wa_	0.33	0.91	0.31
d1r6bx3	d2w21a_	0.37	0.91	0.32
d1r6bx3	d3c20a1	0.34	0.92	0.36
d1r6bx3	d2cdqa1	0.35	0.94	0.36
d1r6bx3	d2j4ja_	0.34	0.90	0.29
d1r6bx3	d3zzha_	0.34	0.92	0.34
d1r6bx3	d2va1a_	0.34	0.91	0.34
d3e96a_	d5xkca_	0.46	0.91	0.38
d3l0fa_	d1au1a_	0.53	0.90	0.30
d3l0fa_	d1lqsl_	0.55	0.94	0.27
d3l0fa_	d3besl_	0.58	0.92	0.29
d3v98a2	d3rrca1	0.58	0.90	0.23
d3v98a2	d1k4ta2	0.53	0.90	0.22
d1qypa1	d1dx8a_	0.51	0.90	0.36
d1qypa1	d1lkoa2	0.54	0.91	0.44
d4zwva1	d1peqa2	0.53	0.92	0.23
d2npta1	d4kefa1	0.50	0.94	0.27
d2npta1	d2fh1a2	0.56	0.93	0.28
d2npta1	d6k2fa1	0.52	0.93	0.29
d2npta1	d1j72a3	0.53	0.94	0.30
d2npta1	d2fh1a3	0.54	0.93	0.31
d2npta1	d1m4ja_	0.53	0.93	0.29
d2npta1	d7c2gg2	0.53	0.94	0.31
d2npta1	d1t3ya_	0.52	0.93	0.28
d2npta1	d2mv2a_	0.57	0.93	0.28
d2npta1	d1svya_	0.55	0.93	0.28
d2npta1	d7c2gg1	0.57	0.93	0.32
d2npta1	d4bex1_	0.56	0.91	0.25
d2npta1	d2fh1a1	0.53	0.95	0.28
d2npta1	d4cbug_	0.51	0.90	0.31
d2npta1	d2kvka1	0.54	0.92	0.27
d2npta1	d1f7sa_	0.53	0.92	0.29
d2npta1	d2w0ia_	0.53	0.94	0.27
d2npta1	d2xfaa_	0.55	0.90	0.28
d2npta1	d3q2ba_	0.54	0.93	0.33
d2npta1	d1hqz1_	0.52	0.92	0.27
d2npta1	d5fafa1	0.52	0.93	0.32
d2npta1	d2lrba_	0.57	0.91	0.26
d2npta1	d1m2oa4	0.58	0.92	0.27
d2npta1	d1vkka_	0.52	0.93	0.34
d2npta1	d3hqna3	0.37	0.90	0.29
d2ap1a1	d6y8ya2	0.53	0.90	0.33
d2ap1a1	d2glza1	0.46	0.91	0.33
d2ap1a1	d2gvia1	0.47	0.92	0.34
d2ap1a1	d1k2yx3	0.57	0.90	0.35
d1z05a3	d3mqda2	0.60	0.90	0.47
d1z05a3	d1tqya2	0.60	0.91	0.45
d1z05a3	d2glza1	0.46	0.91	0.36
d1z05a3	d2gvia1	0.47	0.91	0.33
d1z05a3	d6koga2	0.58	0.90	0.33
d1z05a3	d4ixna2	0.47	0.90	0.32
d4n2ka1	d2g2na_	0.47	0.92	0.43
d4n2ka1	d1f86a_	0.47	0.90	0.47
d4n2ka1	d3qvaa1	0.49	0.93	0.39
d4n2ka1	d4q14a_	0.46	0.94	0.45
d4n2ka1	d2j73a_	0.54	0.91	0.42
d4n2ka1	d4ywaa_	0.46	0.91	0.43
d4n2ka1	d2h6ua_	0.47	0.91	0.46
d1fg7a_	d1peqa2	0.50	0.90	0.24
d3c5ca_	d1gs5a_	0.36	0.92	0.33
d3c5ca_	d7nloa_	0.35	0.91	0.31
d3c5ca_	d2j0wa1	0.34	0.92	0.28
d3c5ca_	d2akoa1	0.37	0.91	0.40
d3c5ca_	d2brxa1	0.34	0.92	0.45
d3c5ca_	d4a7wa_	0.35	0.93	0.36
d3c5ca_	d3c20a1	0.34	0.93	0.28
d3c5ca_	d2cdqa1	0.35	0.92	0.32
d3c5ca_	d2j4ja_	0.34	0.91	0.46
d3c5ca_	d2ogxa_	0.34	0.90	0.33
d3c5ca_	d3zzha_	0.35	0.93	0.29
d3c5ca_	d1e19a_	0.37	0.92	0.30
d3c5ca_	d2va1a_	0.36	0.92	0.35
d4q25a_	d2uuia1	0.52	0.91	0.38
d2ihya1	d2j0wa1	0.30	0.90	0.32
d2ihya1	d2brxa1	0.31	0.91	0.32
d2ihya1	d1l8aa1	0.60	0.91	0.26
d2ihya1	d3bvxa3	0.52	0.90	0.25
d2ihya1	d4a7wa_	0.31	0.91	0.35
d2ihya1	d3c20a1	0.31	0.91	0.31
d2ihya1	d2cdqa1	0.31	0.92	0.28
d2ihya1	d3zzha_	0.30	0.91	0.31
d2ihya1	d1e19a_	0.32	0.92	0.29
d2ihya1	d2va1a_	0.31	0.91	0.35
d1luaa2	d1dt9a2	0.42	0.92	0.33
d1luaa2	d2qi2a3	0.43	0.91	0.42
d1luaa2	d4af1a3	0.46	0.90	0.27
d1zcha1	d4wiqa2	0.57	0.92	0.29
d5w8oa_	d2d81a1	0.54	0.95	0.49
d2k9xa_	d1dm9a_	0.40	0.94	0.32
d1vr7a_	d1tu1a1	0.59	0.92	0.47
d2i4ra1	d1w41a1	0.57	0.91	0.42
d2i4ra1	d1t0kb_	0.58	0.91	0.40
d2i4ra1	d2vgna3	0.53	0.90	0.39
d6hn3a1	d3m4ia_	0.52	0.92	0.33
d1aoza1	d2j43a1	0.55	0.92	0.43
d1aoza1	d2g2na_	0.48	0.91	0.44
d1aoza1	d2iiaa_	0.40	0.91	0.37
d1aoza1	d3qvaa1	0.49	0.93	0.44
d1aoza1	d4q14a_	0.47	0.92	0.44
d1aoza1	d2j73a_	0.54	0.91	0.44
d1aoza1	d4ywaa_	0.39	0.90	0.37
d2c42a4	d1l8aa1	0.49	0.91	0.25
d2c42a4	d2vk8a3	0.50	0.91	0.31
d2f2ba_	d3qm9a_	0.44	0.91	0.25
d3olja1	d1huwa_	0.59	0.91	0.43
d3olja1	d1bgca_	0.60	0.91	0.47
d3olja1	d1x46a_	0.60	0.91	0.29
d3olja1	d1evsa_	0.58	0.94	0.45
d6vvna1	d1ev0a_	0.52	0.90	0.39
d1tula_	d2geca1	0.33	0.90	0.29
d1tula_	d3nvvc1	0.50	0.90	0.34
d1tula_	d1sska1	0.35	0.90	0.27
d6qqha_	d2c9wa2	0.47	0.90	0.31
d6qqha_	d1w7ca3	0.50	0.90	0.34
d6qqha_	d5tnwa1	0.43	0.91	0.33
d6qqha_	d3s9ka1	0.54	0.92	0.36
d1xx6a2	d2gb5a2	0.54	0.91	0.26
d1xx6a2	d1pvma3	0.53	0.93	0.27
d1xx6a2	d1e0na_	0.56	0.90	0.26
d2asba3	d1we8a1	0.57	0.91	0.45
d2asba3	d3aevb2	0.58	0.92	0.48
d2asba3	d2mjha_	0.60	0.94	0.31
d2asba3	d1k1ga_	0.56	0.93	0.36
d2asba3	d3dnja_	0.35	0.94	0.40
d2asba3	d4yjma_	0.38	0.92	0.38
d2asba3	d1viga_	0.59	0.94	0.49
d2asba3	d2ja9a2	0.59	0.94	0.37
d4k00a_	d1gl4a1	0.48	0.91	0.34
d4k00a_	d6m9za_	0.43	0.92	0.40
d1ig6a_	d1n3ka_	0.50	0.91	0.30
d1oxxk2	d1gs5a_	0.33	0.91	0.33
d1oxxk2	d7nloa_	0.31	0.92	0.30
