query_id	target_id	TM_nocp	TM_cp	ΔCP	foldseek_bitscore	foldseek_evalue	query_sccs	target_sccs	query_species	target_species	query_length	target_length
d2al6a2	d1faoa_	0.71589	0.71589	0.0	130	0.004749	b.55.1.5	b.55.1.1	2al6	1fao	110	100.0
d2anra2	d2axya1	0.84249	0.84249	0.0	234	1.144e-06	d.51.1.0	d.51.1.1	2anr	2axy	68	71.0
d2anra2	d1x4na1	0.84274	0.84274	0.0	187	3.144e-05	d.51.1.0	d.51.1.1	2anr	1x4n	68	79.0
d2aota_	d1jqea_	0.94867	0.94867	0.0	2086	1.642e-61	c.66.1.19	c.66.1.19	2aot	1jqe	286	280.0
d2aota_	d3gu3a_	0.63362	0.63362	0.0	205	7.491e-10	c.66.1.19	c.66.1.49	2aot	3gu3	286	276.0
d2ap1a2	d1woqa1	0.80124	0.80124	0.0	240	7.937e-08	c.55.1.10	c.55.1.10	2ap1	1woq	117	129.0
d2ap1a2	d2hoea3	0.82816	0.82816	0.0	239	6.132e-08	c.55.1.10	c.55.1.10	2ap1	2hoe	117	128.0
d2apra_	d1oewa_	0.91772	0.91772	0.0	1258	8.025000000000001e-34	b.50.1.2	b.50.1.2	2apr	1oew	325	328.0
d2apra_	d1gvua_	0.91676	0.91676	0.0	1247	3.362e-34	b.50.1.2	b.50.1.2	2apr	1gvu	325	328.0
d2as0a1	d1wxxa1	0.79267	0.79267	0.0	215	1.03e-05	b.122.1.9	b.122.1.9	2as0	1wxx	72	64.0
d2as0a1	d2cx1a1	0.80621	0.80621	0.0	194	2.928e-05	b.122.1.9	b.122.1.1	2as0	2cx1	72	93.0
d2as5m2	d1p7hl2	0.96067	0.96067	0.0	1249	5.057e-29	b.2.5.3	b.2.5.3	2as5	1p7h	180	183.0
d2as5m2	d1a3qa2	0.72626	0.72626	0.0	218	7.017e-07	b.2.5.3	b.2.5.3	2as5	1a3q	180	184.0
d2asba1	d1hh2p1	0.75229	0.75229	0.0	164	0.0004383	b.40.4.5	b.40.4.5	2asb	1hh2	76	72.0
d2asba1	d1y14b1	0.75928	0.75928	0.0	122	0.005478	b.40.4.5	b.40.4.5	2asb	1y14	76	86.0
d2azna1	d4g3ma2	0.92741	0.92741	0.0	888	1.358e-25	c.71.1.2	c.71.1.2	2azn	4g3m	219	215.0
d2azna1	d2b3za1	0.92544	0.92544	0.0	870	6.281000000000001e-25	c.71.1.2	c.71.1.2	2azn	2b3z	219	214.0
d2b0ha1	d1t01a2	0.74213	0.74213	0.0	127	0.01276	a.24.9.2	a.24.9.1	2b0h	1t01	136	127.0
d2b0ha1	d1h6ga1	0.75823	0.75823	0.0	122	0.01631	a.24.9.2	a.24.9.1	2b0h	1h6g	136	131.0
d2b0va1	d3dkud_	0.89076	0.89076	0.0	514	2.799e-13	d.113.1.1	d.113.1.0	2b0v	3dku	146	148.0
d2b0va1	d1sjya_	0.75801	0.75801	0.0	313	1.592e-09	d.113.1.1	d.113.1.1	2b0v	1sjy	146	154.0
d2b1xa1	d2bmoa1	0.85928	0.85928	0.0	643	1.618e-17	b.33.1.2	b.33.1.2	2b1x	2bmo	162	150.0
d2b1xa1	d4hjla1	0.86885	0.86885	0.0	637	2.06e-17	b.33.1.2	b.33.1.0	2b1x	4hjl	162	154.0
d2b3na_	d3k67a_	0.99551	0.99551	0.0	1246	1.426e-29	d.38.1.4	d.38.1.4	2b3n	3k67	155	156.0
d2b3na_	d1iq6a_	0.75731	0.75731	0.0	478	3.576e-12	d.38.1.4	d.38.1.4	2b3n	1iq6	155	132.0
d2b59b1	d2vn6b_	0.53199	0.53199	0.0	51	0.3411	a.139.1.1	a.139.1.0	2b59	2vn6	60	64.0
d2b5ic1	d4gs7c2	0.97642	0.97642	0.0	751	9.162e-17	b.1.2.1	b.1.2.1	2b5i	4gs7	95	98.0
d2b5ic1	d2gysa2	0.83725	0.83725	0.0	296	2.54e-07	b.1.2.1	b.1.2.1	2b5i	2gys	95	109.0
d2b5id1	d1ok3a1	0.53756	0.53756	0.0	64	0.1187	g.18.1.1	g.18.1.1	2b5i	1ok3	59	64.0
d2b5id1	d1ly2a2	0.55017	0.55017	0.0	56	0.4878	g.18.1.1	g.18.1.1	2b5i	1ly2	59	63.0
d2b5id2	d1h03p2	0.57029	0.57029	0.0	101	0.05247	g.18.1.1	g.18.1.1	2b5i	1h03	63	63.0
d2b5la2	d1p22a2	0.66236	0.66236	0.0	304	1.686e-09	b.69.4.3	b.69.4.1	2b5l	1p22	379	293.0
d2b5la2	d1erja_	0.67351	0.67351	0.0	277	3.471e-08	b.69.4.3	b.69.4.1	2b5l	1erj	379	350.0
d2b79a2	d2wqla_	0.74918	0.74918	0.0	245	8.294e-08	d.129.3.9	d.129.3.1	2b79	2wql	137	152.0
d2b79a2	d4a8ua_	0.75505	0.75505	0.0	225	1.807e-07	d.129.3.9	d.129.3.1	2b79	4a8u	137	159.0
d2b7na1	d1qpoa2	0.86485	0.86485	0.0	309	2.632e-09	d.41.2.0	d.41.2.1	2b7n	1qpo	102	115.0
d2b7na1	d1o4ua2	0.86291	0.86291	0.0	288	1.366e-08	d.41.2.0	d.41.2.1	2b7n	1o4u	102	103.0
d2b8ea2	d2a29a_	0.84084	0.84084	0.0	176	3.137e-05	d.220.1.1	d.220.1.1	2b8e	2a29	113	136.0
d2b8ea2	d3ar4a4	0.80978	0.80978	0.0	31	0.9854	d.220.1.1	d.220.1.1	2b8e	3ar4	113	239.0
d2b9va1	d1mpxa1	0.97481	0.97481	0.0	1444	6.233e-36	b.18.1.13	b.18.1.13	2b9v	1mpx	232	233.0
d2b9va1	d1ju3a1	0.84189	0.84189	0.0	782	3.5700000000000003e-22	b.18.1.13	b.18.1.13	2b9v	1ju3	232	223.0
d2bc4b2	d1hdmb1	0.97294	0.97294	0.0	806	1.433e-17	b.1.1.2	b.1.1.2	2bc4	1hdm	100	98.0
d2bc4b2	d1uvqb1	0.7919	0.7919	0.0	278	5.305e-07	b.1.1.2	b.1.1.2	2bc4	1uvq	100	89.0
d2bfdb2	d2ozlb2	0.94407	0.94407	0.0	537	2.193e-15	c.48.1.2	c.48.1.2	2bfd	2ozl	138	138.0
d2bfdb2	d1gpua3	0.71087	0.71087	0.0	122	6.452e-05	c.48.1.2	c.48.1.1	2bfd	1gpu	138	146.0
d2bgca1	d2gaua1	0.6825	0.6825	0.0	174	7.824e-05	a.4.5.4	a.4.5.4	2bgc	2gau	100	81.0
d2bgca1	d2fmya2	0.69898	0.69898	0.0	161	0.0003298	a.4.5.4	a.4.5.0	2bgc	2fmy	100	81.0
d2bh1a2	d4a2ba1	0.65761	0.65761	0.0	162	2.751e-07	c.55.1.11	c.55.1.1	2bh1	4a2b	144	193.0
d2bh1a2	d1e4ft1	0.64576	0.64576	0.0	150	1.794e-06	c.55.1.11	c.55.1.1	2bh1	1e4f	144	193.0
d2bhua2	d5do8a2	0.70729	0.70729	0.0	90	0.04572	b.71.1.1	b.71.1.0	2bhu	5do8	72	76.0
d2bhua2	d1gjwa1	0.63148	0.63148	0.0	82	0.1416	b.71.1.1	b.71.1.1	2bhu	1gjw	72	64.0
d2bjoa_	d3eera_	0.89206	0.89206	0.0	526	1.924e-15	d.227.1.0	d.227.1.0	2bjo	3eer	135	140.0
d2bjoa_	d2onfa1	0.80873	0.80873	0.0	268	5.722e-09	d.227.1.0	d.227.1.1	2bjo	2onf	135	139.0
d2bmxa1	d1qmva_	0.84494	0.84494	0.0	583	6.82e-18	c.47.1.10	c.47.1.10	2bmx	1qmv	169	197.0
d2bmxa1	d1n8ja_	0.84686	0.84686	0.0	568	3.173e-17	c.47.1.10	c.47.1.10	2bmx	1n8j	169	186.0
d2bona1	d2qv7a1	0.80291	0.80291	0.0	662	1.9e-23	e.52.1.2	e.52.1.2	2bon	2qv7	285	299.0
d2bona1	d1u0ta_	0.61224	0.61224	0.0	201	2.555e-09	e.52.1.2	e.52.1.1	2bon	1u0t	285	267.0
d2bs2a3	d1chua3	0.85187	0.85187	0.0	294	7.281e-09	d.168.1.1	d.168.1.1	2bs2	1chu	121	116.0
d2bs2a3	d1y0pa3	0.6636	0.6636	0.0	95	0.0004366	d.168.1.1	d.168.1.1	2bs2	1y0p	121	143.0
d2btya1	d1gs5a_	0.79488	0.79488	0.0	755	5.906e-24	c.73.1.2	c.73.1.2	2bty	1gs5	282	258.0
d2btya1	d1e19a_	0.75206	0.75206	0.0	334	1.652e-13	c.73.1.2	c.73.1.1	2bty	1e19	282	313.0
d2bv2a_	d1amma2	0.9246	0.9246	0.0	373	6.133e-09	b.11.1.0	b.11.1.1	2bv2	1amm	83	89.0
d2bv2a_	d1okia2	0.93202	0.93202	0.0	370	9.652e-09	b.11.1.0	b.11.1.1	2bv2	1oki	83	92.0
d2bwka_	d4aoha_	0.96714	0.96714	0.0	790	1.421e-21	d.5.1.1	d.5.1.1	2bwk	4aoh	117	123.0
d2bwka_	d7bfka_	0.83809	0.83809	0.0	387	2.123e-12	d.5.1.1	d.5.1.0	2bwk	7bfk	117	125.0
d2bzga1	d2gb4a_	0.98463	0.98463	0.0	1633	1.812e-45	c.66.1.36	c.66.1.36	2bzg	2gb4	229	231.0
d2bzga1	d1pjza_	0.63051	0.63051	0.0	345	6.33e-15	c.66.1.36	c.66.1.36	2bzg	1pjz	229	201.0
d2c0ha1	d1rh9a1	0.72656	0.72656	0.0	297	3.15e-13	c.1.8.3	c.1.8.3	2c0h	1rh9	350	370.0
d2c0ha1	d1qnra_	0.70082	0.70082	0.0	286	6.252e-13	c.1.8.3	c.1.8.3	2c0h	1qnr	350	344.0
d2c42a3	d2bfdb2	0.58487	0.58487	0.0	97	0.001547	c.48.1.3	c.48.1.2	2c42	2bfd	157	138.0
d2c42a3	d2r8oa3	0.54429	0.54429	0.0	87	0.002546	c.48.1.3	c.48.1.1	2c42	2r8o	157	136.0
d2c5aa1	d2b69a1	0.78003	0.78003	0.0	755	2.6470000000000003e-25	c.2.1.2	c.2.1.2	2c5a	2b69	363	312.0
d2c5aa1	d6dnta_	0.7776	0.7776	0.0	753	2.204e-25	c.2.1.2	c.2.1.0	2c5a	6dnt	363	310.0
d2c5lc1	d1wxaa1	0.7589	0.7589	0.0	189	9.738e-06	d.15.1.5	d.15.1.5	2c5l	1wxa	97	103.0
d2c5lc1	d1lfda_	0.69605	0.69605	0.0	170	3.019e-05	d.15.1.5	d.15.1.5	2c5l	1lfd	97	87.0
d2c6qa1	d1zfja1	0.90932	0.90932	0.0	1156	8.590000000000001e-34	c.1.5.0	c.1.5.1	2c6q	1zfj	327	350.0
d2c6qa1	d6d4ra_	0.89338	0.89338	0.0	1099	5.5e-32	c.1.5.0	c.1.5.0	2c6q	6d4r	327	332.0
d2cclb1	d4dh2b_	0.89716	0.89716	0.0	142	0.00268	a.139.1.1	a.139.1.0	2ccl	4dh2	59	72.0
d2cclb1	d2vn6b_	0.80946	0.80946	0.0	121	0.00451	a.139.1.1	a.139.1.0	2ccl	2vn6	59	64.0
d2cfxa1	d2cyya1	0.78285	0.78285	0.0	190	4.812e-05	a.4.5.32	a.4.5.0	2cfx	2cyy	63	60.0
d2cfxa1	d2cg4a1	0.77622	0.77622	0.0	182	6.278e-05	a.4.5.32	a.4.5.32	2cfx	2cg4	63	63.0
d2cg4a1	d2cfxa1	0.77622	0.77622	0.0	185	8.558e-05	a.4.5.32	a.4.5.32	2cg4	2cfx	63	63.0
d2cg4a1	d2cyya1	0.79601	0.79601	0.0	171	0.0003123	a.4.5.32	a.4.5.0	2cg4	2cyy	63	60.0
d2choa3	d2cbia3	0.88863	0.88863	0.0	347	9.223e-11	d.92.2.3	d.92.2.3	2cho	2cbi	114	138.0
d2choa3	d1qbaa4	0.73213	0.73213	0.0	207	1.364e-07	d.92.2.3	d.92.2.1	2cho	1qba	114	137.0
d2ciaa1	d1ayaa_	0.85209	0.85209	0.0	313	1.202e-08	d.93.1.0	d.93.1.1	2cia	1aya	97	101.0
d2ciaa1	d3ov1a_	0.84226	0.84226	0.0	312	6.127e-09	d.93.1.0	d.93.1.1	2cia	3ov1	97	101.0
d2ckaa1	d2v0fa1	0.67166	0.67166	0.0	119	0.003685	d.76.2.1	d.76.2.1	2cka	2v0f	58	87.0
d2cmda1	d1t2da1	0.8702	0.8702	0.0	373	4.61e-12	c.2.1.5	c.2.1.5	2cmd	1t2d	145	150.0
d2cmda1	d1hyea1	0.83784	0.83784	0.0	361	2.558e-11	c.2.1.5	c.2.1.5	2cmd	1hye	145	145.0
d2co5a1	d1xmaa_	0.81287	0.81287	0.0	141	0.0006297	a.4.5.48	a.4.5.61	2co5	1xma	89	101.0
d2co5a1	d5h20a_	0.82463	0.82463	0.0	129	0.0003434	a.4.5.48	a.4.5.0	2co5	5h20	89	103.0
d2coda1	d1eaza_	0.76221	0.76221	0.0	296	8.296e-08	b.55.1.1	b.55.1.1	2cod	1eaz	102	103.0
d2coda1	d1faoa_	0.76836	0.76836	0.0	254	1.634e-06	b.55.1.1	b.55.1.1	2cod	1fao	102	100.0
d2cofa1	d1upqa_	0.82346	0.82346	0.0	202	3.197e-05	b.55.1.1	b.55.1.1	2cof	1upq	95	107.0
d2cofa1	d1u5da1	0.82139	0.82139	0.0	184	3.592e-05	b.55.1.1	b.55.1.1	2cof	1u5d	95	106.0
d2cp5a1	d2e3ha1	0.5176	0.5176	0.0	338	1.082e-08	b.34.10.1	b.34.10.1	2cp5	2e3h	128	71.0
d2cpfa1	d2cq0a1	0.82617	0.82617	0.0	207	5.695e-06	d.58.7.1	d.58.7.1	2cpf	2cq0	85	90.0
d2cpfa1	d1fxla1	0.78004	0.78004	0.0	199	4.089e-06	d.58.7.1	d.58.7.1	2cpf	1fxl	85	82.0
d2cpja1	d1fxla2	0.75614	0.75614	0.0	243	6.687e-07	d.58.7.1	d.58.7.1	2cpj	1fxl	86	85.0
d2cpja1	d1x4aa1	0.78908	0.78908	0.0	231	7.591e-07	d.58.7.1	d.58.7.1	2cpj	1x4a	86	95.0
d2cpqa1	d2ctfa1	0.59416	0.59416	0.0	90	0.009621	d.51.1.1	d.51.1.1	2cpq	2ctf	78	90.0
d2cpqa1	d1tuaa1	0.64947	0.64947	0.0	89	0.009001	d.51.1.1	d.51.1.1	2cpq	1tua	78	84.0
d2cpwa1	d2crna1	0.64105	0.64105	0.0	77	0.1253	a.5.2.1	a.5.2.1	2cpw	2crn	51	51.0
d2cpwa1	d1z96a1	0.56149	0.56149	0.0	70	0.177	a.5.2.1	a.5.2.1	2cpw	1z96	51	38.0
d2cpza1	d1fxla1	0.68763	0.68763	0.0	249	1.094e-07	d.58.7.1	d.58.7.1	2cpz	1fxl	102	82.0
d2cpza1	d1fxla2	0.71198	0.71198	0.0	246	2.764e-07	d.58.7.1	d.58.7.1	2cpz	1fxl	102	85.0
d2cqva1	d1u2ha_	0.83432	0.83432	0.0	347	6.577e-09	b.1.1.4	b.1.1.0	2cqv	1u2h	101	96.0
d2cqva1	d6c6ma_	0.81824	0.81824	0.0	335	2.898e-08	b.1.1.4	b.1.1.0	2cqv	6c6m	101	95.0
d2cs4a1	d2al6a3	0.80149	0.80149	0.0	129	0.0007269	d.15.1.5	d.15.1.4	2cs4	2al6	84	100.0
d2cs4a1	d6d21a1	0.70604	0.70604	0.0	107	0.004023	d.15.1.5	d.15.1.0	2cs4	6d21	84	84.0
d2csba4	d2a1jb1	0.71417	0.71417	0.0	66	0.2288	a.60.2.4	a.60.2.5	2csb	2a1j	55	78.0
d2csba4	d1x2ia1	0.75617	0.75617	0.0	65	0.3348	a.60.2.4	a.60.2.5	2csb	1x2i	55	68.0
d2cwda_	d3n8ia_	0.92716	0.92716	0.0	555	4.718e-16	c.44.1.0	c.44.1.1	2cwd	3n8i	150	154.0
d2cwda_	d4etna1	0.91163	0.91163	0.0	504	5.902e-15	c.44.1.0	c.44.1.0	2cwd	4etn	150	147.0
d2cyya1	d2cfxa1	0.81309	0.81309	0.0	203	6.08e-05	a.4.5.0	a.4.5.32	2cyy	2cfx	60	63.0
d2cyya1	d2cg4a1	0.82941	0.82941	0.0	181	0.0002578	a.4.5.0	a.4.5.32	2cyy	2cg4	60	63.0
d2d4ra1	d2rera1	0.83439	0.83439	0.0	285	4.267e-09	d.129.3.6	d.129.3.6	2d4r	2rer	146	155.0
d2d4ra1	d2qima_	0.74393	0.74393	0.0	274	2.991e-08	d.129.3.6	d.129.3.1	2d4r	2qim	146	157.0
d2d5va1	d2r1jl_	0.52515	0.54118	0.01602999999999999	59	0.2391	a.35.1.7	a.35.1.2	2d5v	2r1j	79	66.0
d2d5va1	d3s8qa_	0.53498	0.53498	0.0	56	0.2708	a.35.1.7	a.35.1.0	2d5v	3s8q	79	76.0
d2d6ya2	d3loca2	0.78668	0.78668	0.0	90	0.04649	a.121.1.1	a.121.1.1	2d6y	3loc	118	126.0
d2d6ya2	d2gena2	0.67015	0.67015	0.0	81	0.02909	a.121.1.1	a.121.1.1	2d6y	2gen	118	118.0
d2djla_	d2e6fa_	0.99987	0.99987	0.0	2715	5.896000000000001e-72	c.1.4.1	c.1.4.1	2djl	2e6f	312	312.0
d2djla_	d1ep3a_	0.85794	0.85794	0.0	687	4.717e-23	c.1.4.1	c.1.4.1	2djl	1ep3	312	311.0
d2dkla1	d2bwba_	0.51984	0.51984	0.0	62	0.372	a.5.2.1	a.5.2.1	2dkl	2bwb	72	46.0
d2dm6a1	d1vj1a1	0.88532	0.88532	0.0	406	1.493e-12	b.35.1.2	b.35.1.2	2dm6	1vj1	147	166.0
d2dm6a1	d1h0ka1	0.80027	0.80027	0.0	209	5.494e-08	b.35.1.2	b.35.1.2	2dm6	1h0k	147	175.0
d2dn7a1	d1wfoa1	0.79698	0.79698	0.0	273	9.294e-07	b.1.2.1	b.1.2.1	2dn7	1wfo	94	117.0
d2dn7a1	d1wfna1	0.83401	0.83401	0.0	259	6.232e-06	b.1.2.1	b.1.2.1	2dn7	1wfn	94	106.0
d2dofa1	d2doda1	0.72294	0.72294	0.0	84	0.1432	a.159.2.1	a.159.2.1	2dof	2dod	72	69.0
d2dofa1	d1uzca_	0.63526	0.63483	-0.00043000000000004146	61	0.5122	a.159.2.1	a.159.2.1	2dof	1uzc	72	69.0
d2dypd2	d1nkra1	0.83129	0.83129	0.0	348	2.519e-08	b.1.1.4	b.1.1.4	2dyp	1nkr	91	96.0
d2dypd2	d1nkra2	0.87348	0.87348	0.0	336	8.681e-08	b.1.1.4	b.1.1.4	2dyp	1nkr	91	99.0
d2e0aa1	d2pnra1	0.91578	0.91578	0.0	665	1.871e-14	a.29.5.0	a.29.5.1	2e0a	2pnr	165	164.0
d2e0aa1	d4e01a1	0.75696	0.75696	0.0	255	4.562e-06	a.29.5.0	a.29.5.0	2e0a	4e01	165	146.0
d2e3ha1	d2cp5a1	0.88402	0.88402	0.0	340	1.062e-08	b.34.10.1	b.34.10.1	2e3h	2cp5	71	128.0
d2e3ha1	d6fc5a1	0.79646	0.79646	0.0	227	4.826e-06	b.34.10.1	b.34.10.0	2e3h	6fc5	71	82.0
d2ebya_	d7csva_	0.78386	0.78227	-0.0015899999999999803	250	1.649e-06	a.35.1.0	a.35.1.0	2eby	7csv	102	98.0
d2ebya_	d2icta_	0.74309	0.74349	0.00039999999999995595	219	2.989e-05	a.35.1.0	a.35.1.3	2eby	2ict	102	94.0
d2ecba1	d2hosa_	0.64022	0.64022	0.0	128	0.005698	a.4.1.1	a.4.1.1	2ecb	2hos	76	56.0
d2ecba1	d1k61a_	0.63995	0.63995	0.0	121	0.006076	a.4.1.1	a.4.1.1	2ecb	1k61	76	60.0
d2eena_	d2dc4a_	0.83513	0.83513	0.0	464	9.038e-13	d.63.1.0	d.63.1.2	2een	2dc4	177	164.0
d2eena_	d3n10a_	0.8004	0.8004	0.0	397	6.673e-11	d.63.1.0	d.63.1.0	2een	3n10	177	176.0
d2egra_	d2egja_	0.99466	0.99466	0.0	996	4.294e-24	d.38.1.0	d.38.1.0	2egr	2egj	126	126.0
d2egra_	d1z54a1	0.94976	0.94976	0.0	512	8.364e-13	d.38.1.0	d.38.1.1	2egr	1z54	126	132.0
d2ehza1	d1kw3b1	0.91707	0.91707	0.0	535	5.897e-14	d.32.1.0	d.32.1.3	2ehz	1kw3	134	132.0
d2ehza1	d4ghga1	0.78667	0.78667	0.0	323	6.385e-10	d.32.1.0	d.32.1.3	2ehz	4ghg	134	145.0
d2elca1	d1khda1	0.84847	0.84847	0.0	146	0.002131	a.46.2.1	a.46.2.1	2elc	1khd	52	69.0
d2elca1	d1o17a1	0.82466	0.82466	0.0	121	0.007996	a.46.2.1	a.46.2.1	2elc	1o17	52	70.0
d2esna1	d1ixca1	0.70544	0.70544	0.0	98	0.02118	a.4.5.37	a.4.5.37	2esn	1ixc	89	84.0
d2esna1	d1b9ma1	0.61214	0.62909	0.01695000000000002	88	0.03141	a.4.5.37	a.4.5.8	2esn	1b9m	89	122.0
d2et1a_	d1fi2a_	0.99892	0.99892	0.0	1715	8.276999999999998e-41	b.82.1.2	b.82.1.2	2et1	1fi2	201	201.0
d2et1a_	d1od5a2	0.73344	0.73344	0.0	427	8.58e-12	b.82.1.2	b.82.1.2	2et1	1od5	201	173.0
d2etja1	d1i39a_	0.701	0.701	0.0	364	2.544e-13	c.55.3.1	c.55.3.1	2etj	1i39	211	200.0
d2etja1	d1ekea_	0.70694	0.70694	0.0	280	8.273e-11	c.55.3.1	c.55.3.1	2etj	1eke	211	222.0
d2ez6a1	d2nuga1	0.928	0.928	0.0	878	3.23e-19	a.149.1.1	a.149.1.1	2ez6	2nug	148	148.0
d2ez6a1	d1o0wa1	0.83112	0.83112	0.0	351	4.169e-08	a.149.1.1	a.149.1.1	2ez6	1o0w	148	169.0
d2f1ka1	d2g5ca1	0.83523	0.83523	0.0	155	0.001298	a.100.1.12	a.100.1.12	2f1k	2g5c	114	107.0
d2f1ka1	d2pv7a1	0.7184	0.7184	0.0	61	0.3611	a.100.1.12	a.100.1.12	2f1k	2pv7	114	124.0
d2f23a2	d1grja2	0.76159	0.76159	0.0	186	0.0001746	d.26.1.2	d.26.1.2	2f23	1grj	79	73.0
d2f23a2	d4dipa1	0.61846	0.61846	0.0	54	0.1629	d.26.1.2	d.26.1.0	2f23	4dip	79	120.0
d2f2ca2	d2eufa2	0.9908	0.9908	0.0	707	5.28e-15	a.74.1.1	a.74.1.1	2f2c	2euf	106	106.0
d2f2ca2	d1g3nc2	0.83632	0.83632	0.0	191	0.0001623	a.74.1.1	a.74.1.1	2f2c	1g3n	106	101.0
d2f2ha1	d2g3ma4	0.54739	0.54739	0.0	53	0.08328	b.150.1.1	b.150.1.1	2f2h	2g3m	108	89.0
d2f66c1	d2f6ma2	0.76717	0.76717	0.0	31	1.655	a.2.17.3	a.2.17.1	2f66	2f6m	65	64.0
d2f6ka1	d2dvta1	0.89256	0.89256	0.0	620	1.23e-18	c.1.9.15	c.1.9.15	2f6k	2dvt	306	325.0
d2f6ka1	d2hbva1	0.86549	0.86549	0.0	490	2.267e-15	c.1.9.15	c.1.9.15	2f6k	2hbv	306	331.0
d2f6ua1	d1ps9a1	0.65131	0.65131	0.0	137	3.102e-06	c.1.4.1	c.1.4.1	2f6u	1ps9	231	330.0
d2f6ua1	d3krua_	0.64132	0.64132	0.0	118	3.452e-05	c.1.4.1	c.1.4.0	2f6u	3kru	231	335.0
d2fbha1	d4aiha_	0.87358	0.87358	0.0	335	8.998e-10	a.4.5.28	a.4.5.28	2fbh	4aih	137	139.0
d2fbha1	d3deua1	0.86107	0.86107	0.0	333	8.418e-10	a.4.5.28	a.4.5.28	2fbh	3deu	137	132.0
d2fd5a2	d2g3ba2	0.70452	0.70452	0.0	69	0.2044	a.121.1.1	a.121.1.1	2fd5	2g3b	104	116.0
d2fd5a2	d2np5a2	0.71748	0.71748	0.0	62	0.1937	a.121.1.1	a.121.1.1	2fd5	2np5	104	118.0
d2fd6u1	d1ff4a_	0.67204	0.67204	0.0	110	0.02634	g.7.1.3	g.7.1.1	2fd6	1ff4	77	65.0
d2fd6u1	d1v6pa_	0.62609	0.62609	0.0	99	0.04044	g.7.1.3	g.7.1.1	2fd6	1v6p	77	62.0
d2fd6u2	d2j8ba_	0.68222	0.68222	0.0	111	0.007018	g.7.1.3	g.7.1.3	2fd6	2j8b	84	78.0
d2fd6u2	d1v6pa_	0.60096	0.60096	0.0	104	0.009315	g.7.1.3	g.7.1.1	2fd6	1v6p	84	62.0
d2fdna_	d2fgoa_	0.9267	0.9267	0.0	194	4.187e-05	d.58.1.1	d.58.1.1	2fdn	2fgo	55	81.0
d2fdna_	d1h98a_	0.88713	0.88713	0.0	188	2.979e-05	d.58.1.1	d.58.1.2	2fdn	1h98	55	77.0
d2fgoa_	d2fdna_	0.64739	0.64739	0.0	184	5.273e-05	d.58.1.1	d.58.1.1	2fgo	2fdn	81	55.0
d2fgoa_	d1h98a_	0.63985	0.63985	0.0	111	0.001018	d.58.1.1	d.58.1.2	2fgo	1h98	81	77.0
d2fhfa1	d5e6za1	0.69806	0.69806	0.0	211	8.596e-06	b.1.18.2	b.1.18.0	2fhf	5e6z	115	110.0
d2fhfa1	d1bf2a1	0.73875	0.73875	0.0	204	1.546e-05	b.1.18.2	b.1.18.2	2fhf	1bf2	115	162.0
d2fhpa1	d2fpoa1	0.84529	0.84529	0.0	464	4.366e-15	c.66.1.46	c.66.1.46	2fhp	2fpo	182	177.0
d2fhpa1	d1ws6a1	0.83766	0.83766	0.0	409	7.252e-13	c.66.1.46	c.66.1.46	2fhp	1ws6	182	171.0
d2fjla1	d1faoa_	0.77068	0.77068	0.0	227	1.42e-06	b.55.1.1	b.55.1.1	2fjl	1fao	101	100.0
d2fjla1	d1u5da1	0.80469	0.80469	0.0	209	3.678e-06	b.55.1.1	b.55.1.1	2fjl	1u5d	101	106.0
d2fkba1	d2o5fa_	0.80261	0.80261	0.0	312	4.343e-09	d.113.1.2	d.113.1.2	2fkb	2o5f	161	155.0
d2fkba1	d4dywa_	0.68829	0.68829	0.0	279	8.704e-08	d.113.1.2	d.113.1.0	2fkb	4dyw	161	129.0
d2fnba_	d1qr4a2	0.74871	0.74871	0.0	260	3.121e-06	b.1.2.1	b.1.2.1	2fnb	1qr4	95	88.0
d2fnba_	d1fnfa3	0.71933	0.71933	0.0	240	3.835e-06	b.1.2.1	b.1.2.1	2fnb	1fnf	95	89.0
d2foka2	d5dyma_	0.5009	0.5009	0.0	69	0.1383	a.4.5.12	a.4.5.0	2fok	5dym	138	96.0
d2foka2	d1fp1d1	0.52278	0.52278	0.0	62	0.1097	a.4.5.12	a.4.5.29	2fok	1fp1	138	110.0
d2fq4a1	d1vi0a1	0.73854	0.73854	0.0	176	0.0002272	a.4.1.9	a.4.1.9	2fq4	1vi0	69	72.0
d2fq4a1	d2id6a1	0.76188	0.76188	0.0	170	0.0003519	a.4.1.9	a.4.1.9	2fq4	2id6	69	75.0
d2fufa_	d1r9wa_	0.61415	0.61415	0.0	50	0.1214	d.89.1.1	d.89.1.2	2fuf	1r9w	126	138.0
d2fufa_	d1f08a1	0.67445	0.67445	0.0	50	0.219	d.89.1.1	d.89.1.2	2fuf	1f08	126	145.0
d2fuja1	d3qy3a1	0.91088	0.91088	0.0	430	1.444e-10	d.38.1.1	d.38.1.1	2fuj	3qy3	118	130.0
d2fuja1	d5byud_	0.79784	0.79784	0.0	344	2.304e-08	d.38.1.1	d.38.1.0	2fuj	5byu	118	103.0
d2fvva1	d1vcda_	0.71698	0.71698	0.0	235	1.804e-08	d.113.1.1	d.113.1.1	2fvv	1vcd	135	126.0
d2fvva1	d2b0va1	0.7788	0.7788	0.0	209	1.05e-06	d.113.1.1	d.113.1.1	2fvv	2b0v	135	146.0
